Univariate,SFS,RFE,Importance,Union,Intersection,Quorum,Greedy,cv_score_Univariate_LR,test_score_Univariate_LR,cv_score_SFS_LR,test_score_SFS_LR,cv_score_RFE_LR,test_score_RFE_LR,cv_score_Importance_LR,test_score_Importance_LR,cv_score_Union_LR,test_score_Union_LR,cv_score_Intersection_LR,test_score_Intersection_LR,cv_score_Quorum_LR,test_score_Quorum_LR,cv_score_Greedy_LR,test_score_Greedy_LR,cv_score_Univariate_GB,test_score_Univariate_GB,cv_score_SFS_GB,test_score_SFS_GB,cv_score_RFE_GB,test_score_RFE_GB,cv_score_Importance_GB,test_score_Importance_GB,cv_score_Union_GB,test_score_Union_GB,cv_score_Intersection_GB,test_score_Intersection_GB,cv_score_Quorum_GB,test_score_Quorum_GB,cv_score_Greedy_GB,test_score_Greedy_GB,cv_score_Univariate_NN,test_score_Univariate_NN,cv_score_SFS_NN,test_score_SFS_NN,cv_score_RFE_NN,test_score_RFE_NN,cv_score_Importance_NN,test_score_Importance_NN,cv_score_Union_NN,test_score_Union_NN,cv_score_Intersection_NN,test_score_Intersection_NN,cv_score_Quorum_NN,test_score_Quorum_NN,cv_score_Greedy_NN,test_score_Greedy_NN
sttl,response_body_len,dload,dmean,"['sload', 'rate', 'dttl', 'trans_depth', 'sbytes', 'sttl', 'response_body_len', 'dbytes', 'smean', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dur', 'ct_state_ttl', 'synack', 'stcpb']","['rate', 'sbytes', 'sttl', 'dbytes', 'smean']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'sload', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",dmean,0.7076621103346665,0.6712113775975234,0.8018805682288704,0.8579036267881484,0.7989805883550913,0.8563333737433604,0.8034411873510378,0.8584476944439434,0.8170600295157913,0.8326155692492327,0.7851058493331654,0.8822756660685,0.8032980711801212,0.8584476944439434,0.7966109568611941,0.8859534930148023,0.8436834825867668,0.8206045856894042,0.9366309767666647,0.9283088803088803,0.9301258366113556,0.9200355003328156,0.931687206032316,0.920758403268061,0.9367907135387344,0.9276983049053675,0.9275509668197822,0.9241649738217578,0.931687206032316,0.920758403268061,0.9328464233191014,0.9230966532229533,0.7773531605740078,0.7669091217277291,0.9100368374785395,0.9001320162061273,0.9058198918203495,0.9006496765180594,0.9128111580851208,0.8975667547616878,0.9141309890321153,0.9022112888538538,0.8693801921520212,0.9065240622819645,0.9125027968813073,0.9002541988197912,0.894660018029065,0.9008051864678038
dload,sinpkt,dmean,dload,"['sload', 'rate', 'dttl', 'trans_depth', 'sbytes', 'sttl', 'response_body_len', 'dbytes', 'sinpkt', 'smean', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dur', 'ct_state_ttl', 'synack', 'stcpb']","['rate', 'sbytes', 'sttl', 'dbytes', 'smean', 'dmean']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'sload', 'dload', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",synack,0.707558639219537,0.6721830549067626,0.8012451112542573,0.8542886074569868,0.8115147816276034,0.8575045223797574,0.811515974595463,0.8574970106565168,0.8189190868693703,0.8339495317353717,0.7855975875058361,0.8838390326199591,0.8115422531391128,0.8575082558842337,0.7999415758185349,0.8703168308387702,0.8614870816166637,0.838420175704332,0.9367420668199495,0.9274631308826062,0.9320194829032493,0.9220540914288754,0.9320074209852333,0.922049313659875,0.9368282561737644,0.927586359024132,0.9297438425827252,0.9258891492676296,0.9320089626511077,0.922049313659875,0.9327982275068429,0.9222440290804051,0.8352582907959996,0.829157860128693,0.9131613242961072,0.9017158700938616,0.9117642319633997,0.897484225190527,0.9118523382456996,0.9073073271265226,0.915666001073285,0.909107237474293,0.8836267797870748,0.9101779435080293,0.9119518694048093,0.905653901734104,0.9076359540833847,0.8989200627531103
synack,is_ftp_login,sjit,sinpkt,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'smean', 'is_ftp_login', 'ct_state_ttl']","['rate', 'sbytes', 'sttl', 'dbytes', 'smean', 'dmean', 'synack']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'sload', 'dload', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",ct_dst_sport_ltm,0.7718958926459418,0.8047163745530407,0.8005936838333556,0.8520743502557044,0.8115972739572243,0.8588292904737753,0.8138174300013803,0.8573460090063993,0.8187712898857331,0.8355714134247927,0.7903034879686668,0.8759015494906083,0.8115422531391128,0.8575082558842337,0.8117892477543395,0.8584042143582206,0.8959528765883222,0.9212477583114912,0.9363479131856559,0.9276247825741455,0.9321530557712906,0.9213783073123363,0.932221991431998,0.920972968174353,0.9372489966028466,0.9277987732009226,0.9305498072894682,0.9244610527900398,0.9320089626511077,0.922049313659875,0.932524312452912,0.9206904046878674,0.8569651480127632,0.9053461913161406,0.9119035273641298,0.9056996780912706,0.9096868358884947,0.9032958384781341,0.9126435909075719,0.9103283774816622,0.9161200351039112,0.9022939292202997,0.9055753336972691,0.8987321063394683,0.9101239087804934,0.8988345073144557,0.9112300952829868,0.9033548100422129
sinpkt,ct_state_ttl,dinpkt,dinpkt,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'smean', 'is_ftp_login', 'ct_state_ttl']","['rate', 'sbytes', 'sttl', 'dbytes', 'smean', 'dmean', 'ct_state_ttl', 'synack']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",sjit,0.7947497284296963,0.843742383896737,0.799962106696049,0.8521679723082529,0.811538028635284,0.8586234492047596,0.8141968946031992,0.8574174690810783,0.8187712898857331,0.8355714134247927,0.790077436165788,0.8759395225833391,0.8141968946031992,0.8575078133230326,0.8115508109208278,0.8586174470225468,0.9009903665835808,0.9231650082846806,0.9366925283604017,0.9291437133665331,0.932419572561669,0.9213985220386469,0.932631097146176,0.9211271104486616,0.9372489966028466,0.9277987732009226,0.9313093109279148,0.9226375263876815,0.932631097146176,0.9212681884099749,0.9324211572043041,0.921419641986364,0.8777051409778082,0.8997879416951272,0.9142805820025031,0.9076593862017283,0.9124998741685273,0.9101320441073021,0.9117980941832526,0.8984474212445208,0.9152762492958857,0.9073842810706508,0.901411557740977,0.8939449541284405,0.9116550339669438,0.9062872413419524,0.910359902822336,0.8973341464080603
ct_dst_sport_ltm,dtcpb,sinpkt,sjit,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'is_ftp_login', 'ct_state_ttl']","['rate', 'sbytes', 'sttl', 'dbytes', 'sinpkt', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl', 'synack']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",sinpkt,0.7945038236274073,0.8436212320204358,0.8003058688952306,0.8525461603928584,0.8142291586967678,0.8576030334016493,0.814240539167751,0.8576143101019454,0.82128526215728,0.835873685765869,0.7954710380501048,0.8566044170039396,0.8141968946031992,0.8575078133230326,0.8140040998348006,0.8574938790554001,0.9013883662715877,0.9242463003351704,0.9363556000095302,0.9291078468077609,0.9328058408424532,0.9211643285773211,0.9327953741183486,0.921188252304035,0.9367895319742884,0.9281530290675892,0.932634662666751,0.9223794075413498,0.932631097146176,0.9212681884099749,0.9328058937190022,0.9212265280598896,0.8858879495208152,0.9065411473526033,0.9142602545234944,0.9079550375288683,0.9121726823830858,0.899805075328366,0.9119894562534542,0.8971185527961082,0.911793393867729,0.9054490145015187,0.9085706502541265,0.9049486983880506,0.911484234969706,0.8929956084743583,0.9122203591669662,0.9051696452399368
sjit,dttl,djit,dttl,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'ct_state_ttl']","['rate', 'sbytes', 'sttl', 'dbytes', 'sinpkt', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl', 'synack']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",djit,0.8464545933411767,0.8954168729683767,0.8094326488813273,0.8280959281941003,0.8141141156774516,0.8580493134815634,0.8191438757727662,0.8327994993858205,0.8215400839681859,0.8358914904132622,0.7954710380501048,0.8566044170039396,0.8191438757727662,0.8328033596929553,0.8140156096474171,0.8580493134815634,0.9013177485200448,0.924957413885024,0.936583619563762,0.928483598429257,0.932765012402023,0.9209535091105108,0.9329271447766849,0.9216591904398858,0.9370380332228064,0.9281608688752931,0.932634662666751,0.9223794075413498,0.9329045203422959,0.9216496307656846,0.9327892188570501,0.9209535091105108,0.8830188168263706,0.9051439818426839,0.9141169724644195,0.9091497073764492,0.91064998415278,0.8993434750716437,0.9124965237778919,0.9033804626086641,0.9142110381304948,0.9024332667514073,0.9100250843008851,0.8909320884023642,0.9113491806188045,0.8922417747765932,0.9102804494424424,0.8908988701918646
djit,dur,dttl,djit,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'ct_state_ttl']","['rate', 'dttl', 'sbytes', 'sttl', 'dbytes', 'sinpkt', 'smean', 'dmean', 'ct_dst_sport_ltm', 'dur', 'ct_state_ttl', 'synack']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",dttl,0.8610641681956684,0.9004792587694848,0.8119175639773827,0.83325574033036,0.8190020115728703,0.8325041613153003,0.8190112679612527,0.8325041613153003,0.8215400839681859,0.8358914904132622,0.808129074598081,0.8265267505478128,0.8190244713788243,0.8325041613153003,0.8190580825933902,0.8325041613153003,0.9051594806392489,0.930166344561016,0.9370014695639958,0.928718106905213,0.9327880509331333,0.9205808366496745,0.9327880509331333,0.9205630903420158,0.9370380332228064,0.9281608688752931,0.932613263764221,0.9215581880296375,0.9327985715446335,0.9205760477022866,0.9327985715446335,0.9205883005390536,0.8935034117235732,0.9198364991584516,0.9149014841383707,0.9023815351700255,0.9113046715043767,0.897734940637937,0.9127162506955413,0.8986278442555475,0.9146594153417285,0.9150674198818538,0.9095613820125381,0.9029492750019216,0.9108810923990671,0.9060492999266397,0.9107621029970583,0.8965583313564116
swin,sload,swin,swin,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['sload', 'rate', 'dttl', 'sbytes', 'sttl', 'dbytes', 'sinpkt', 'smean', 'dmean', 'ct_dst_sport_ltm', 'dur', 'ct_state_ttl', 'synack']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",swin,0.8616762545238441,0.901067867675952,0.8120081360495146,0.8326174259012512,0.8587096157772003,0.8960765834162346,0.8588134128009214,0.8960958497678801,0.8594668287192638,0.8981512546458277,0.8081621024920583,0.8264402566271196,0.8587370569333428,0.896085309876608,0.8587738330613532,0.896115115447041,0.905792294331907,0.9306263930984233,0.9360550465495777,0.926997409314991,0.9329020446752342,0.921535168005957,0.9329020446752342,0.9215344724419918,0.9369328957938668,0.9282611859018172,0.9318157865289176,0.9210813593318719,0.9329019905706918,0.9215447280592503,0.9329020446752342,0.9215249121282905,0.8962562787128002,0.9219345426039239,0.9120610376928975,0.9061897690290374,0.9094003086077025,0.9012071156289708,0.9111685544695052,0.8974624004516955,0.9141479325110806,0.8990223259886181,0.9105934605552234,0.9081613449595383,0.9089915305763778,0.885421149814658,0.9103785445576529,0.9123501535800422
stcpb,dload,stcpb,stcpb,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['sload', 'rate', 'dttl', 'sbytes', 'sttl', 'dbytes', 'sinpkt', 'smean', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dur', 'ct_state_ttl', 'synack', 'stcpb']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'stcpb', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",stcpb,0.8618728786278652,0.9008228408526446,0.8215942497377332,0.8358062832786097,0.8589543208491108,0.8960949430603431,0.8588720596298678,0.8960949430603431,0.8594668287192638,0.8981512546458277,0.8190184164746921,0.8343857092121709,0.8588353699722321,0.896033858370784,0.8588627973736938,0.8960949430603431,0.905340681573386,0.929903536977492,0.9366468187776624,0.9270002427880902,0.9327121132734213,0.9219958084654818,0.9327121132734213,0.9219937346856487,0.9369328957938668,0.9282611859018172,0.9321229828734812,0.920370329255567,0.9327121132734213,0.922019690028268,0.9327016084049093,0.9220005848626903,0.8950407320499384,0.9191928466802214,0.9121869001799705,0.9036943794176112,0.9076031463184885,0.9008453361390271,0.9113545608330001,0.9033088883165472,0.9131862460876847,0.9004070778729953,0.9098923477800623,0.8977587910861733,0.9112211562374318,0.9109363741737415,0.9107176205918271,0.9090143633244804
dtcpb,dinpkt,dtcpb,dtcpb,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['sload', 'rate', 'dttl', 'sbytes', 'sttl', 'dbytes', 'sinpkt', 'dtcpb', 'smean', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dur', 'ct_state_ttl', 'synack', 'stcpb']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'stcpb', 'dtcpb', 'synack', 'smean', 'dmean', 'ct_dst_sport_ltm', 'ct_state_ttl']",dtcpb,0.8603750935232309,0.8988700736380855,0.8215601223561073,0.8357707208725647,0.8588380615964427,0.8959880610561776,0.8589847225633578,0.8959995112841009,0.8594668287192638,0.8981512546458277,0.8210694460385172,0.8344270477105938,0.8588563263883857,0.8960079587749421,0.8589233685600128,0.8959967883542933,0.9056444374228321,0.9304191916144436,0.9369943393602702,0.9273693729460288,0.9322883466954579,0.9220981747297538,0.9323124106774306,0.9220886238580884,0.9369328957938668,0.9282611859018172,0.9320199223794683,0.9210023199386081,0.9323004309589239,0.9220599702275466,0.9322883466954579,0.9220838483587855,0.8943202688812537,0.9212491661907233,0.9146649302187463,0.8993243304853697,0.9092114731961113,0.90122847005406,0.9092597067938344,0.9013073849582779,0.913500875980785,0.9036946371095698,0.9076171347912425,0.9049799424612018,0.9092994311950265,0.8945346092620717,0.9097769606401231,0.9118899092393776
response_body_len,ct_flw_http_mthd,response_body_len,response_body_len,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'ct_flw_http_mthd', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['sload', 'rate', 'dttl', 'sbytes', 'sttl', 'response_body_len', 'dbytes', 'sinpkt', 'dtcpb', 'smean', 'dinpkt', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dur', 'ct_state_ttl', 'synack', 'stcpb']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'stcpb', 'dtcpb', 'synack', 'smean', 'dmean', 'response_body_len', 'ct_dst_sport_ltm', 'ct_state_ttl']",response_body_len,0.8603476893597805,0.8988306273350614,0.8232396018761715,0.8321158403947925,0.8588653737740746,0.8959582471482558,0.8588989542417268,0.8960037004389907,0.8621740018947435,0.8972136897370542,0.8209216594158233,0.8342576160899142,0.8588986870393753,0.8959805200755806,0.85896607345518,0.8959892476402846,0.9074226677485111,0.92976707035382,0.9365138241058742,0.9276592365819551,0.9362513004919393,0.9249124787259373,0.9362393006522837,0.9248995824570222,0.9367086604740396,0.927976862302483,0.9356503501514176,0.9240823603131316,0.9361099124045115,0.9248975956472086,0.9362287805054514,0.9249322075001654,0.89421312356741,0.9195758828129438,0.9131961948926465,0.9042150446200399,0.9099787681833755,0.8992251582839028,0.9081838288739806,0.8948676479994152,0.9136381791576692,0.8993434850004559,0.9101875447307645,0.9047931950132769,0.9093006637097714,0.8987625167457597,0.9108428847851053,0.9002124684475274
ct_flw_http_mthd,djit,ct_flw_http_mthd,ct_flw_http_mthd,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'ct_flw_http_mthd', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['sload', 'sinpkt', 'dinpkt', 'ct_flw_http_mthd', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'dtcpb', 'smean', 'djit', 'ct_state_ttl']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'stcpb', 'dtcpb', 'synack', 'smean', 'dmean', 'response_body_len', 'ct_dst_sport_ltm', 'ct_state_ttl', 'ct_flw_http_mthd']",ct_flw_http_mthd,0.8602633367508901,0.8952272925573684,0.8235537476152522,0.8324703524302657,0.8606249327116628,0.8923802866130723,0.8606217804620991,0.8923478952451286,0.8621740018947435,0.8972136897370542,0.8224211199749355,0.8286711334450028,0.8606035812242446,0.8923430549122087,0.8605915149568695,0.8923769363543009,0.9240367270148255,0.9200400552975788,0.9368399902233616,0.9276616770561739,0.9368131312840147,0.9278856966463079,0.9367920161243303,0.927863329276252,0.9367086604740396,0.927976862302483,0.9370507154069715,0.9275835303249479,0.9367920161243303,0.927899880053623,0.9368131312840147,0.9278869686773765,0.9055663459164991,0.894446248782072,0.9131525727326044,0.900845426556126,0.9111587153991028,0.9035210406963323,0.9148654106572401,0.905706601577508,0.9133189681447706,0.9007701650873658,0.9143110131114263,0.9086903834111929,0.9158849049480369,0.905379242961569,0.9121148620781581,0.8956757201796676
is_ftp_login,sjit,trans_depth,trans_depth,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'ct_flw_http_mthd', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['sload', 'sinpkt', 'dinpkt', 'ct_flw_http_mthd', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'ct_state_ttl']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'stcpb', 'dtcpb', 'synack', 'smean', 'dmean', 'trans_depth', 'response_body_len', 'ct_dst_sport_ltm', 'ct_state_ttl', 'ct_flw_http_mthd']",trans_depth,0.8614127541275012,0.8973744938389863,0.8234888857886693,0.8324982370188918,0.8614685532571347,0.8949695168519222,0.8613948513304941,0.8949164673637903,0.8621740018947435,0.8972136897370542,0.82229317992798,0.8284485727315878,0.861516880396243,0.8949509055204015,0.8614192888870882,0.8949109348135347,0.9358609000645808,0.928138253597051,0.9370648049923391,0.9280611367953425,0.9365638491640503,0.9283988714512431,0.9365623606772292,0.9283941473908808,0.9367086604740396,0.927976862302483,0.9370924449173129,0.9278570546628332,0.9365955280412166,0.9284130433824275,0.9365744065326226,0.928402332952737,0.9106898670916156,0.9054175152749492,0.9142993972640625,0.8934396886445205,0.9134041452572186,0.9003363443290888,0.9131430356776014,0.9140357142857144,0.9130019602470594,0.9017406768945269,0.9130694274463028,0.9063831708197906,0.9150017807339706,0.9041087191211025,0.9119990289105008,0.9067617264174357
trans_depth,swin,is_ftp_login,is_ftp_login,"['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'ct_flw_http_mthd', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['sload', 'trans_depth', 'sinpkt', 'dinpkt', 'ct_flw_http_mthd', 'dload', 'dmean', 'ct_dst_sport_ltm', 'dttl', 'synack', 'stcpb', 'rate', 'sttl', 'response_body_len', 'dur', 'sbytes', 'dbytes', 'sjit', 'dtcpb', 'smean', 'djit', 'is_ftp_login', 'swin', 'ct_state_ttl']","['dur', 'sbytes', 'dbytes', 'rate', 'sttl', 'dttl', 'sload', 'dload', 'sinpkt', 'dinpkt', 'sjit', 'djit', 'swin', 'stcpb', 'dtcpb', 'synack', 'smean', 'dmean', 'trans_depth', 'response_body_len', 'ct_dst_sport_ltm', 'ct_state_ttl', 'is_ftp_login', 'ct_flw_http_mthd']",is_ftp_login,0.86213055755634,0.8973230624444483,0.862121449164112,0.8973266412227044,0.8621456571269335,0.8972803875948726,0.8621304838625923,0.8973173632866112,0.8621740018947435,0.8972136897370542,0.8621740018947435,0.8972136897370542,0.8620783669349097,0.897301724926694,0.8621061953835853,0.8973365807325818,0.9367403631332432,0.9279645885044904,0.9367283760881573,0.9279645885044904,0.9367298043220009,0.9279579563691516,0.9367072322401959,0.927976862302483,0.9367086604740396,0.927976862302483,0.9367086604740396,0.927976862302483,0.9367283760881573,0.927945682604766,0.9367283760881573,0.927976862302483,0.9138696124467337,0.9084437004135671,0.9128194786956044,0.9081401209677419,0.9132877818936566,0.8962324874347772,0.9135154048056571,0.9052082344270671,0.913741536462069,0.9139436268396108,0.9138008451852295,0.9029892250441987,0.9122900586725532,0.9055688538758445,0.9131340351392477,0.9085040001080502
