Univariate,SFS,RFE,Importance,Union,Intersection,Quorum,Greedy,cv_score_Univariate_LR,test_score_Univariate_LR,cv_score_SFS_LR,test_score_SFS_LR,cv_score_RFE_LR,test_score_RFE_LR,cv_score_Importance_LR,test_score_Importance_LR,cv_score_Union_LR,test_score_Union_LR,cv_score_Intersection_LR,test_score_Intersection_LR,cv_score_Quorum_LR,test_score_Quorum_LR,cv_score_Greedy_LR,test_score_Greedy_LR,cv_score_Univariate_GB,test_score_Univariate_GB,cv_score_SFS_GB,test_score_SFS_GB,cv_score_RFE_GB,test_score_RFE_GB,cv_score_Importance_GB,test_score_Importance_GB,cv_score_Union_GB,test_score_Union_GB,cv_score_Intersection_GB,test_score_Intersection_GB,cv_score_Quorum_GB,test_score_Quorum_GB,cv_score_Greedy_GB,test_score_Greedy_GB,cv_score_Univariate_NN,test_score_Univariate_NN,cv_score_SFS_NN,test_score_SFS_NN,cv_score_RFE_NN,test_score_RFE_NN,cv_score_Importance_NN,test_score_Importance_NN,cv_score_Union_NN,test_score_Union_NN,cv_score_Intersection_NN,test_score_Intersection_NN,cv_score_Quorum_NN,test_score_Quorum_NN,cv_score_Greedy_NN,test_score_Greedy_NN
Fwd Packets/s, Fwd Packet Length Max, Fwd IAT Mean, Bwd Packets/s,"[' Average Packet Size', ' Bwd Packets/s', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Bwd IAT Max', ' Down/Up Ratio', 'Fwd Packets/s', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' URG Flag Count', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Fwd Packet Length Max', ' Init_Win_bytes_backward', ' Destination Port']","[' Destination Port', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Average Packet Size', ' Bwd Packets/s', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Fwd IAT Mean,0.8868252908557268,0.8866011857643656,0.8772157292474976,0.8775096289795719,0.9166567482978932,0.9174390650857752,0.916614254416266,0.9174390650857752,0.9470378215886368,0.9481206893965122,0.8762364668046771,0.8760937505706922,0.8822063223540132,0.8826313995099422,0.9014227579344332,0.9015858647755964,0.9293951866368724,0.9225431280490968,0.998336067436415,0.9981886379177564,0.998627179210786,0.998662041358028,0.9986298763006264,0.9986606908030056,0.9986867067833292,0.9987752140003292,0.998245255796362,0.9983136957583376,0.9985650320944144,0.9984002115066068,0.9984238366764384,0.9984315301549452,0.9796938934493655,0.981464902773089,0.9868357661240725,0.9879280396177189,0.9859288752959376,0.9871251891950857,0.9857414015668621,0.9871920940401162,0.9865659332342904,0.9880071738905273,0.9844079847654443,0.983701559384985,0.9807528810546444,0.9843026128642136,0.9865550984242851,0.9887359403387246
Fwd IAT Total, Idle Std, PSH Flag Count,Fwd IAT Total,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' Bwd IAT Max', ' Down/Up Ratio', 'Fwd Packets/s', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' URG Flag Count', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Fwd Packet Length Max', ' Init_Win_bytes_backward', ' Destination Port']","[' Destination Port', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Average Packet Size', ' Bwd Packets/s', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Bwd Packet Length Min,0.8871229455035898,0.8868944333674623,0.8771963216381895,0.8773416755461166,0.9336537766751456,0.9336784022917118,0.920641574832867,0.9214670681547912,0.9405815131659936,0.940409865093312,0.8762364668046771,0.8760937505706922,0.8822063223540132,0.8826313995099422,0.8960810015053531,0.8971449862223988,0.931527902571624,0.9246659536086588,0.9983035791795158,0.9983840596522088,0.9985949100951228,0.9986674111899694,0.9986446847343576,0.9985986142601452,0.9986730460154768,0.998833261620512,0.998245255796362,0.9983136957583376,0.9985650320944144,0.9984002115066068,0.9984845149498324,0.9985636001440444,0.9834383596165143,0.9836246344236141,0.9871378142714347,0.988021055471602,0.9856143742165446,0.9866414818292489,0.9857533181895246,0.9868512374944948,0.9877879593978663,0.9888691254662814,0.9771949054584329,0.9806254253464733,0.9830429107803708,0.9842872700788574,0.9865165689993921,0.9880204741481913
 Fwd IAT Mean, PSH Flag Count,Fwd IAT Total, PSH Flag Count,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' Bwd IAT Max', ' Down/Up Ratio', 'Fwd Packets/s', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' URG Flag Count', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Fwd Packet Length Max', ' Init_Win_bytes_backward', ' Destination Port']","[' Destination Port', 'Fwd IAT Total', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Average Packet Size', ' Fwd IAT Mean', ' Bwd Packets/s', ' PSH Flag Count', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Fwd Packet Length Min,0.9005541706734519,0.9004576848544408,0.9146633996104786,0.914698304416036,0.9336416595085002,0.9337074505007548,0.9336539179018688,0.9337246433381604,0.9405815131659936,0.940409865093312,0.8762364668046771,0.8760937505706922,0.9282067538539492,0.9277700327070044,0.9072957553749378,0.90838651936174,0.9629863622582704,0.96323804030139,0.998296965020704,0.9982913912821848,0.9986096843568324,0.9986443631811738,0.9986096843568324,0.9986443631811738,0.9986730460154768,0.998833261620512,0.998245255796362,0.9983136957583376,0.9985841633860144,0.9986160719103064,0.9984831780583112,0.9984541130574838,0.9840214071964584,0.9863895412791513,0.9876042827327562,0.9879456033260272,0.9861585980743088,0.9868349451535605,0.9855317617530723,0.9870715811529722,0.9874525126064457,0.9879842543865013,0.9804362053208651,0.9830071992296087,0.9854342582783948,0.9862672852549631,0.9861234409983766,0.9879735336019198
 Bwd IAT Max, Fwd Packet Length Min, Fwd Packet Length Min, Fwd Packet Length Min,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' Bwd IAT Max', ' Down/Up Ratio', 'Fwd Packets/s', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' URG Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Fwd Packet Length Max', ' Init_Win_bytes_backward', ' Destination Port']","[' Destination Port', 'Fwd IAT Total', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Fwd IAT Mean', ' Bwd Packets/s', ' PSH Flag Count', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Bwd IAT Max,0.9055095564040184,0.9056793336160716,0.930878863307288,0.9286245641120842,0.9343360016674372,0.9346012181708262,0.934334838212156,0.9345841933550836,0.9409297013913708,0.9409572391814648,0.8762364668046771,0.8760937505706922,0.9265787934187968,0.9263536982973556,0.9073692244489756,0.9084812149286178,0.9657661615188492,0.9657890252215404,0.9983495644892162,0.9984058049201554,0.9986027916680744,0.9987036584888788,0.9986041383121456,0.9987036584888788,0.9986892509579498,0.9987156067274144,0.998245255796362,0.9983136957583376,0.9986151503492628,0.9986632296425793,0.9984938058526556,0.9986269738936214,0.983916960056645,0.9860336681778554,0.9865962978293987,0.9874411260169144,0.9858125135578831,0.9867346730036208,0.9862756229090944,0.9877878623863442,0.9876739198668073,0.9894800381753073,0.9722044697600507,0.975226381048554,0.9861221401611868,0.9871574737688616,0.9877964776161543,0.9894621163900267
 Bwd Packet Length Min, Bwd Header Length,Fwd Packets/s, ACK Flag Count,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', ' Down/Up Ratio', 'Fwd Packets/s', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' URG Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Fwd Packet Length Max', ' Init_Win_bytes_backward', ' Destination Port']","[' Destination Port', 'Fwd IAT Total', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', 'Fwd Packets/s', ' Bwd Packets/s', ' PSH Flag Count', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Min Packet Length,0.9043182027425156,0.9044423858754064,0.93113633893025,0.9287187047631256,0.9360187862182964,0.936182193998124,0.935062714125258,0.9352208323172234,0.9418319550160256,0.941670869953213,0.8762364668046771,0.8760937505706922,0.923839564796824,0.924027104795074,0.9178027256912316,0.9181725196045004,0.9661112268412042,0.9645718724395876,0.9983698813518986,0.9984058049201554,0.9986300460288924,0.9987118703507624,0.9986001170817956,0.9985807565700718,0.9987121908303388,0.998780573346355,0.998245255796362,0.9983136957583376,0.9984871053612064,0.9984960905097242,0.998573388739187,0.9987023462981798,0.9851000680926048,0.9861461163300709,0.9858098231877694,0.9870026893806251,0.9853845725645887,0.9859331424991093,0.9857350242166241,0.9867069428697339,0.9874455347999925,0.988073760245417,0.9819924827849167,0.9723944726840695,0.987614923562748,0.9887732428955678,0.9869509507260213,0.9879497052509627
 Fwd Packet Length Min,FIN Flag Count, Total Length of Bwd Packets,Fwd Packets/s,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', ' Down/Up Ratio', 'Fwd Packets/s', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' URG Flag Count', 'FIN Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Fwd Packet Length Max', ' Init_Win_bytes_backward', ' Fwd Packet Length Min', ' Destination Port', 'Fwd Packets/s']","[' Destination Port', 'Fwd IAT Total', ' Total Length of Bwd Packets', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', 'Fwd Packets/s', ' Bwd Packets/s', ' PSH Flag Count', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Bwd IAT Mean,0.904333478808139,0.9043510295085934,0.9351759003157604,0.9362797694541696,0.9360275847498944,0.9361892917571832,0.936868281681804,0.9370377639894196,0.9413660425525596,0.9412761423955844,0.9143971705590234,0.915072013532526,0.9237768014857366,0.9241279635639298,0.918683409333419,0.9200001640938124,0.9698848010432848,0.9702856718972293,0.9983010304709296,0.9982004101014462,0.9986650748505136,0.9987011287905662,0.9986286043516086,0.9986795519378484,0.9986474497237658,0.9988035421626617,0.9984124072358396,0.9983780822509304,0.9985424052307914,0.9986351216117436,0.9985167158041126,0.9986674255687044,0.9849163725829074,0.985960162759471,0.9867245269791771,0.9866786850766857,0.9865952388122871,0.9856512502935282,0.9849193006847875,0.9861869447736947,0.9873477469412679,0.9874863507316008,0.9816144702110832,0.9827685529169489,0.986694184689223,0.9889251841611238,0.9889980541768908,0.9893408294940907
 Min Packet Length, CWE Flag Count, ACK Flag Count, Total Length of Bwd Packets,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', 'Fwd Packets/s', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' CWE Flag Count', ' URG Flag Count', 'FIN Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Fwd Packet Length Max', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Packet Length Min', ' Destination Port', 'Fwd Packets/s']","[' Destination Port', 'Fwd IAT Total', ' Total Length of Bwd Packets', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', 'Fwd Packets/s', ' Bwd Packets/s', ' Min Packet Length', ' PSH Flag Count', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Fwd IAT Std,0.9042467330824866,0.9042173511361388,0.9351046249275156,0.9345146773728216,0.9368582786927568,0.9370491181642542,0.9368833330829636,0.9370287235761392,0.9413933720167478,0.9412934710737164,0.914461616494052,0.9151624891235698,0.9283205204593988,0.928485395562986,0.9233675883673363,0.9248332814471336,0.9656620466068752,0.9660163248259984,0.9982672383293034,0.9983464654012046,0.9986501494586428,0.9986863259206508,0.9986514959758944,0.9986863259206508,0.9986730991682832,0.9986698934565772,0.9983949107086292,0.9984728416746936,0.9986178870433114,0.9986633125838804,0.99855459503805,0.9985555778834834,0.9852646652404701,0.9860810679870023,0.9864914788054783,0.9880673720696392,0.9867858518173908,0.9891437236089674,0.987176020698881,0.9888539986602515,0.9874888512249905,0.9883557958825091,0.9854756289594307,0.9790412994339421,0.9858937251924932,0.9863793514951072,0.9878799004408896,0.9920470834338174
 Bwd IAT Mean, Bwd Packet Length Min, Down/Up Ratio, Down/Up Ratio,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Bwd IAT Mean', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', 'Fwd Packets/s', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' CWE Flag Count', ' URG Flag Count', 'FIN Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Packet Length Min', ' Destination Port', 'Fwd Packets/s']","[' Destination Port', 'Fwd IAT Total', ' Total Length of Bwd Packets', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', 'Fwd Packets/s', ' Bwd Packets/s', ' Min Packet Length', ' PSH Flag Count', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Flow IAT Min,0.9076475091724966,0.9077447637603508,0.9234295846604568,0.9233302050784372,0.93745676918449,0.937572158777307,0.9374748624952208,0.9376095735447632,0.941474444533212,0.9413580205604948,0.8982818618987457,0.8997157285339042,0.927901706528486,0.9278321592371068,0.9238630490854588,0.925257432654907,0.9663214181552352,0.9662823644227688,0.9982320446673284,0.99823174523104,0.9986069586359918,0.9985281281324496,0.9986056087000668,0.9985281281324496,0.9987392049360606,0.99884135147785,0.9982010306099964,0.9982731638875398,0.9985854161164393,0.9984768046626776,0.9985868134187617,0.9987159220273326,0.9845092614761336,0.9861967670624617,0.9857789120932055,0.9868283566819899,0.9877601122716738,0.9882709650880391,0.9881573918341993,0.9896309431694094,0.987280434509216,0.9886459834963772,0.9826260769361781,0.9893883513068835,0.9879606779393052,0.9899125938792682,0.9884037853735681,0.9887248406238042
 Fwd IAT Std, Min Packet Length, Bwd IAT Max, Bwd IAT Max,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Bwd IAT Mean', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', 'Fwd Packets/s', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' CWE Flag Count', ' URG Flag Count', 'FIN Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Min Packet Length', ' Bwd IAT Max', ' Fwd Packet Length Min', ' Destination Port', 'Fwd Packets/s']","[' Destination Port', 'Fwd IAT Total', ' Total Length of Bwd Packets', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', ' Fwd IAT Std', ' Bwd IAT Max', 'Fwd Packets/s', ' Bwd Packets/s', ' Min Packet Length', ' PSH Flag Count', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", PSH Flag Count,0.9077614339682778,0.9077932432302624,0.9326694799640236,0.9327641671836548,0.9387572241138844,0.9387962191084702,0.93877294294543,0.9388045351280664,0.941474444533212,0.9413580205604948,0.9154330935847514,0.9167012676996272,0.9387245070321504,0.9387437885429724,0.938036629367604,0.9382997531990128,0.9678111904709996,0.9675700055480236,0.9983859649928452,0.9985313216891014,0.9986406676407938,0.9985754601425618,0.9986406676407938,0.9985754601425618,0.9987392049360606,0.99884135147785,0.9982199489975828,0.998289629869429,0.9984882970499184,0.9983568296795952,0.9985907586307724,0.99875487494115,0.985837055586272,0.9866725929884888,0.9778840174198009,0.9643680067835353,0.98762914977093,0.9883289203541737,0.9877946602598919,0.9881846217553343,0.9872600985206986,0.987952266834878,0.9844307047703296,0.9856958045393509,0.9879385294527573,0.9883581699630989,0.9873841657594253,0.9891977597974836
 Flow IAT Min, ACK Flag Count, Flow IAT Min, URG Flag Count,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Bwd IAT Mean', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', 'Fwd Packets/s', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' CWE Flag Count', ' URG Flag Count', 'FIN Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Average Packet Size', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Min Packet Length', ' Bwd IAT Max', ' Fwd Packet Length Min', ' Destination Port', 'Fwd Packets/s']","[' Destination Port', 'Fwd IAT Total', ' Total Length of Bwd Packets', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', ' Fwd IAT Std', ' Flow IAT Min', ' Bwd IAT Max', 'Fwd Packets/s', ' Bwd Packets/s', ' Min Packet Length', ' PSH Flag Count', ' ACK Flag Count', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", Down/Up Ratio,0.9150144441227164,0.9155916974725335,0.9327341769969,0.9327404006814982,0.9391032725628218,0.9392010313397297,0.94181559686593,0.9416724419814992,0.941474444533212,0.9413580205604948,0.9154330935847514,0.9167012676996272,0.9391009343609602,0.9391892881733348,0.9390665607945692,0.9391566401377958,0.9733291126675482,0.9746352258529044,0.9984533984428928,0.9984434978945408,0.9986730916916792,0.9987549723544512,0.9985313932031415,0.9987280665667644,0.9987392049360606,0.99884135147785,0.9982199489975828,0.998289629869429,0.9986730916916792,0.9987549723544512,0.99869870110087,0.9987900664047168,0.9859945962813039,0.9876574516789165,0.9856334076743256,0.9874893041862188,0.9872891555444303,0.9892973275039382,0.9876981681721361,0.9882712318473627,0.9872306133204256,0.988406558769829,0.9858466758727357,0.9869608963039308,0.9882791965886681,0.9891596775950332,0.9889118310414308,0.9893593854629987
 Active Max, Bwd IAT Mean, URG Flag Count, Flow IAT Min,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Bwd IAT Mean', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', 'Fwd Packets/s', ' Down/Up Ratio', ' Active Max', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' CWE Flag Count', ' URG Flag Count', 'FIN Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Flow IAT Min', ' Average Packet Size', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Min Packet Length', ' Bwd IAT Max', ' Fwd Packet Length Min', ' Destination Port', 'Fwd Packets/s']","[' Destination Port', 'Fwd IAT Total', ' Total Length of Bwd Packets', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', ' Fwd IAT Std', ' Flow IAT Min', ' Bwd IAT Max', 'Fwd Packets/s', ' Bwd Packets/s', ' Min Packet Length', ' PSH Flag Count', ' ACK Flag Count', ' URG Flag Count', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", URG Flag Count,0.9163314082621136,0.9171143598852304,0.9325170487351896,0.9327878865901728,0.941822981135204,0.9417745028119244,0.9418053630802192,0.9417110317542084,0.9414720592509228,0.9413787980786604,0.9154698343124592,0.9162735024453648,0.9418179451002656,0.9416516599281282,0.940900786966552,0.940896866261382,0.9803420422245634,0.9803677848468104,0.9983926541228014,0.9984232809513726,0.9986838684367092,0.9987941927025727,0.9986825218647454,0.9987941927025727,0.9986973126912442,0.9987914821069216,0.9983440887133742,0.9984787633748796,0.9986838684367092,0.9987941927025727,0.998658217471212,0.9987548615036362,0.9862797199441206,0.986803562847998,0.9856169020359491,0.9868243814385202,0.9878018304096354,0.988381951799592,0.9874243732488773,0.9882737628506708,0.9874602963893384,0.9877972610660622,0.986479753890325,0.9875282520491245,0.9877179106118126,0.9888257433963805,0.9885366447350663,0.9891844577458749
 PSH Flag Count, Active Max, Bwd IAT Mean, Bwd IAT Mean,"[' Average Packet Size', 'Fwd IAT Total', ' Bwd Packets/s', ' Bwd IAT Mean', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Fwd Header Length.1', ' Flow IAT Min', ' Bwd Header Length', ' PSH Flag Count', ' Fwd IAT Std', ' Subflow Fwd Bytes', ' Idle Std', ' ACK Flag Count', ' Bwd IAT Max', 'Fwd Packets/s', ' Down/Up Ratio', ' Active Max', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' Fwd IAT Mean', ' Min Packet Length', ' CWE Flag Count', ' URG Flag Count', 'FIN Flag Count', ' Fwd Packet Length Min', ' Destination Port']","[' Flow IAT Min', ' Average Packet Size', 'Init_Win_bytes_forward', ' Bwd Packet Length Min', ' Fwd Packet Length Max', ' PSH Flag Count', ' Bwd IAT Mean', ' Total Length of Bwd Packets', ' Init_Win_bytes_backward', ' Min Packet Length', ' Bwd IAT Max', ' Fwd Packet Length Min', ' Destination Port', 'Fwd Packets/s']","[' Destination Port', 'Fwd IAT Total', ' Total Length of Bwd Packets', ' Subflow Fwd Bytes', ' Fwd Packet Length Max', ' Fwd Packet Length Min', ' Average Packet Size', ' Bwd Packet Length Min', ' Fwd IAT Mean', ' Fwd IAT Std', ' Flow IAT Min', ' Bwd IAT Mean', ' Bwd IAT Max', 'Fwd Packets/s', ' Bwd Packets/s', ' Min Packet Length', ' PSH Flag Count', ' ACK Flag Count', ' URG Flag Count', ' Down/Up Ratio', 'Init_Win_bytes_forward', ' Init_Win_bytes_backward']", ACK Flag Count,0.9161667680804578,0.9165605025889454,0.9320471995472122,0.9324980735829714,0.9418769533706688,0.941797441019418,0.941878999151296,0.9417649915645064,0.9414720592509228,0.9413787980786604,0.9248305735926502,0.926104028831155,0.9418720655300884,0.9417651473899542,0.941867495913168,0.9417799559285706,0.9803434189191206,0.9803677848468104,0.9984236652964794,0.9985001267878436,0.9987256380733818,0.998771311540635,0.9987256380733818,0.998771311540635,0.9986973126912442,0.9987914821069216,0.99845319344807,0.9985811240949946,0.9987256380733818,0.998771311540635,0.9987256380733818,0.998771311540635,0.9870581632796795,0.988331173953382,0.9856092100737828,0.9863185657894556,0.9885238137415924,0.9886741519220197,0.9876556886712153,0.9878269737030458,0.9867515193749867,0.9882017867499504,0.9868986182571635,0.9883407584483321,0.988501880989336,0.9885845555751899,0.9879138737013772,0.9885063731691011
