Univariate,SFS,RFE,Importance,Union,Intersection,Quorum,Greedy,cv_score_Univariate_LR,test_score_Univariate_LR,cv_score_SFS_LR,test_score_SFS_LR,cv_score_RFE_LR,test_score_RFE_LR,cv_score_Importance_LR,test_score_Importance_LR,cv_score_Union_LR,test_score_Union_LR,cv_score_Intersection_LR,test_score_Intersection_LR,cv_score_Quorum_LR,test_score_Quorum_LR,cv_score_Greedy_LR,test_score_Greedy_LR,cv_score_Univariate_GB,test_score_Univariate_GB,cv_score_SFS_GB,test_score_SFS_GB,cv_score_RFE_GB,test_score_RFE_GB,cv_score_Importance_GB,test_score_Importance_GB,cv_score_Union_GB,test_score_Union_GB,cv_score_Intersection_GB,test_score_Intersection_GB,cv_score_Quorum_GB,test_score_Quorum_GB,cv_score_Greedy_GB,test_score_Greedy_GB,cv_score_Univariate_NN,test_score_Univariate_NN,cv_score_SFS_NN,test_score_SFS_NN,cv_score_RFE_NN,test_score_RFE_NN,cv_score_Importance_NN,test_score_Importance_NN,cv_score_Union_NN,test_score_Union_NN,cv_score_Intersection_NN,test_score_Intersection_NN,cv_score_Quorum_NN,test_score_Quorum_NN,cv_score_Greedy_NN,test_score_Greedy_NN
dst_host_count,logged_in,dst_host_count,dst_host_srv_rerror_rate,"['src_bytes', 'dst_host_same_src_port_rate', 'dst_host_same_srv_rate', 'dst_bytes', 'logged_in', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_count', 'srv_count', 'count', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate']","['logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_diff_srv_rate', 'same_srv_rate']","['logged_in', 'count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",dst_host_count,0.925752563750985,0.7316697723405978,0.9412450608297931,0.7634816312773846,0.9398174744248109,0.7445699035105728,0.9398174744248109,0.7445699035105728,0.9398964715911656,0.7433983926521239,0.9134340678807179,0.7704783748361731,0.9398174744248109,0.7445699035105728,0.9349758241716788,0.7412164096691072,0.9754731019351436,0.7744047131985926,0.9849947314024563,0.7834166666666667,0.9846365673698727,0.7561540079949506,0.9846440846369224,0.7551372021683406,0.9873982969366152,0.7783296084761195,0.9516480001873713,0.766850464982306,0.9846440846369224,0.7554546601084626,0.9847364108978323,0.7815241342036338,0.9650505378110201,0.7338499184339314,0.9846710188932984,0.7527106794490726,0.9863460879393543,0.7616352732494299,0.985672514877616,0.7646459500764136,0.9860506899089548,0.7572200641783483,0.947075958786367,0.7513780804150454,0.9849809240210521,0.7629407034325136,0.9781172622500959,0.7441244620986428
dst_host_same_src_port_rate,duration,src_bytes,srv_count,"['src_bytes', 'dst_host_same_src_port_rate', 'dst_host_same_srv_rate', 'dst_bytes', 'logged_in', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_count', 'srv_count', 'count', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate']","['dst_host_same_src_port_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_diff_srv_rate', 'same_srv_rate']","['src_bytes', 'logged_in', 'count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",srv_count,0.9349846234271866,0.7412164096691072,0.9417916799548207,0.7631978411199191,0.9398340748263593,0.7443559642065511,0.9398522808751174,0.7433374333743338,0.9401042008664545,0.744527945464252,0.9228331859672136,0.7640458988525287,0.9398340748263593,0.7443559642065511,0.9366112056192607,0.7424143021157946,0.9843409750055685,0.781469621990269,0.9861909195256443,0.7814888667331339,0.9868752317887539,0.7662066081137598,0.9848185335079862,0.7537228910608667,0.9884184755448795,0.7833416791854448,0.9701337658836542,0.7488866897575457,0.9868752447776226,0.7662066081137598,0.9845621215578918,0.7781694521627337,0.9783625101707537,0.7460251394322817,0.9853939626378339,0.7569791360564208,0.9860588260639659,0.7608475434745906,0.9865352557946997,0.7667802385008518,0.9866598547995084,0.7535023348899265,0.9668380687015334,0.7315739321373823,0.9858744943466664,0.7600895913451381,0.9803201313176126,0.7489653442581832
srv_diff_host_rate,wrong_fragment,srv_count,src_bytes,"['src_bytes', 'dst_host_same_src_port_rate', 'dst_host_same_srv_rate', 'dst_bytes', 'logged_in', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_count', 'srv_count', 'count', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_diff_srv_rate', 'same_srv_rate']","['src_bytes', 'logged_in', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",dst_host_srv_rerror_rate,0.9357859449272177,0.7380971758769431,0.951483362427019,0.7565191913272781,0.9398886716602449,0.7433983926521239,0.9398964715911656,0.7433983926521239,0.9475261238378246,0.7465962538163216,0.9228684426966354,0.7640334848935537,0.9398964715911656,0.7433983926521239,0.9398886716602449,0.7433983926521239,0.9843439074023207,0.782369833936821,0.9875811880697041,0.7853534299194188,0.9872868470917894,0.7773606699393588,0.9872868470917894,0.7773606699393588,0.9894354961771088,0.7819473881062211,0.9778447733363038,0.7746899306285474,0.9872868470917894,0.7773606699393588,0.9872868470917894,0.7773606699393588,0.9758262706970646,0.7462686567164178,0.9864375918463046,0.7537932768882554,0.9859527852007446,0.7612996145211166,0.9866534122373576,0.7688812687526789,0.9869054342724493,0.7489701660217202,0.9688871184133699,0.7371497766086267,0.9863261895524641,0.7619732611270943,0.9855392740515544,0.7700411099691674
dst_host_srv_rerror_rate,srv_diff_host_rate,hot,srv_diff_host_rate,"['src_bytes', 'dst_host_same_src_port_rate', 'dst_host_same_srv_rate', 'dst_bytes', 'logged_in', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_count', 'srv_count', 'count', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate']","['src_bytes', 'logged_in', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",duration,0.937654438535312,0.7413073713490959,0.949876238296634,0.7575795697572022,0.9403473100300724,0.7448644207066558,0.9405619554483277,0.7487636003956478,0.947259713975221,0.745702625829589,0.9280960080120171,0.7741715066621115,0.9405697377001218,0.7487636003956478,0.9401042008664545,0.744527945464252,0.9846393796184358,0.7771216188313029,0.9876228615254767,0.7726432532347505,0.9888294025432269,0.7815164496942977,0.9874556697816026,0.7785362624632823,0.9906137714495278,0.7885910250512317,0.9806292052486606,0.7640392848149081,0.9874556697816026,0.7785362624632823,0.9876472130874052,0.7786531763144801,0.9797680863424925,0.7493419128400117,0.9864391201251669,0.7466424232406297,0.9882046676592438,0.7661907190209075,0.9868580800899401,0.7691122994652406,0.9905304487888593,0.7602482374298138,0.9779171489854779,0.746684516587876,0.9863884411023905,0.7646035718830866,0.985577047292448,0.7661390109655671
srv_count,hot,duration,duration,"['src_bytes', 'dst_host_same_src_port_rate', 'dst_host_same_srv_rate', 'dst_bytes', 'logged_in', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_count', 'srv_count', 'count', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate']","['duration', 'src_bytes', 'logged_in', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",hot,0.9405697377001218,0.7487636003956478,0.9498224164847201,0.7572823672408735,0.940663869785946,0.7450577452632444,0.940686514304957,0.7499793576087854,0.947259713975221,0.745702625829589,0.9412302957786691,0.7634816312773846,0.940686514304957,0.7499793576087854,0.940663869785946,0.7450577452632444,0.9873035941141233,0.7809761163032191,0.9892674388123636,0.7825144809767889,0.9898128261913917,0.7811251664447403,0.9877936412518921,0.7757445578090792,0.9906137714495278,0.7885910250512317,0.9855625242604653,0.7824135638297872,0.9877936412518921,0.7757951259809995,0.9898128261913917,0.7811251664447403,0.9865509963065083,0.764358108108108,0.989374219120833,0.7453947368421053,0.9888441727485239,0.7701863354037267,0.98666898107809,0.7551773287498953,0.9901728094084316,0.7553420154254646,0.9851080030660417,0.7501044015701998,0.9862428584831854,0.7544418370767683,0.9887194388459551,0.7632842033725524
duration,dst_host_same_srv_rate,wrong_fragment,hot,"['src_bytes', 'dst_host_same_src_port_rate', 'dst_host_same_srv_rate', 'dst_bytes', 'logged_in', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_count', 'srv_count', 'count', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'dst_host_same_srv_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'duration', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate']","['duration', 'src_bytes', 'hot', 'logged_in', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",num_compromised,0.9406796079713861,0.7499793576087854,0.9496152863426991,0.7564671410632064,0.9490168494429254,0.741591468416735,0.9405782167618473,0.7491434468524251,0.947259713975221,0.745702625829589,0.9367701708795835,0.7617967141476533,0.9405773393762639,0.7491434468524251,0.9406630284973424,0.7450577452632444,0.9884657183498214,0.7737629269498579,0.9900404125445865,0.7867274781371605,0.9906262003296901,0.7824679367451127,0.9897342287201412,0.7830847018511554,0.9906137714495278,0.7885910250512317,0.9868341186780535,0.7808482217398564,0.9897342287201412,0.7830847018511554,0.9897329448352975,0.7817039164273525,0.9866973832705488,0.7566520714045132,0.9903538093561941,0.7617684210526315,0.9900577607758491,0.7619612662626605,0.9892142978524074,0.7587416969545056,0.9902027917559348,0.759462656302805,0.9860478846621522,0.7612096808019798,0.9895420026989926,0.7639925373134329,0.9887156058108661,0.7639367999659299
hot,diff_srv_rate,srv_diff_host_rate,wrong_fragment,"['src_bytes', 'dst_host_same_src_port_rate', 'dst_host_same_srv_rate', 'dst_bytes', 'logged_in', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'dst_host_count', 'srv_count', 'count', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'dst_host_same_srv_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'srv_diff_host_rate']","['duration', 'src_bytes', 'wrong_fragment', 'hot', 'logged_in', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",srv_diff_host_rate,0.9405782167618473,0.7491434468524251,0.9460522379704303,0.7508311170212766,0.9472644207920023,0.745702625829589,0.9472411701586522,0.745702625829589,0.947259713975221,0.745702625829589,0.9364858002260397,0.7552867570385818,0.9472558874035839,0.745702625829589,0.9405851166143592,0.7491434468524251,0.9898001786513568,0.7827248070102232,0.990573639424078,0.7864406779661017,0.9906856628283782,0.7841406022239806,0.9906931564761168,0.7841406022239806,0.9906137714495278,0.7885910250512317,0.9893486662887151,0.7839137159817732,0.9907081386529104,0.7841406022239806,0.9893250914990812,0.7818878613679913,0.9895030099361046,0.7600151649184886,0.9894211729367874,0.7567567567567567,0.9900885526974934,0.7594724019154834,0.9904837673415315,0.758574026303548,0.9901739426336672,0.7626026531901452,0.989218845629782,0.7559094509525993,0.9901943940665469,0.7554868107520589,0.9892465338737011,0.7684817424727738
wrong_fragment,num_compromised,num_compromised,num_compromised,"['duration', 'dst_host_srv_rerror_rate', 'dst_host_same_src_port_rate', 'dst_host_count', 'dst_host_srv_serror_rate', 'srv_count', 'same_srv_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'src_bytes', 'logged_in', 'num_compromised', 'dst_host_srv_diff_host_rate', 'hot', 'wrong_fragment', 'dst_bytes', 'count', 'dst_host_same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'dst_host_same_srv_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['duration', 'src_bytes', 'wrong_fragment', 'hot', 'logged_in', 'num_compromised', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",dst_bytes,0.9472596982243406,0.745702625829589,0.946044445233752,0.7508623197440053,0.9472573968499395,0.7457333663121445,0.9472574235227149,0.7457333663121445,0.9472574306192751,0.7457333663121445,0.9460452466427048,0.7508311170212766,0.9472573968499395,0.7457333663121445,0.9405782494217515,0.7491434468524251,0.9906137714495278,0.7885910250512317,0.9903002906140916,0.7834836339345359,0.9907897310551587,0.7814986737400531,0.9907823833876318,0.7814986737400531,0.9906284338506206,0.778292905041808,0.9902682151557196,0.784274445974709,0.9907823833876318,0.7814986737400531,0.9896896632452649,0.7808748390312799,0.9904667159377176,0.7560822411121813,0.9902497643295038,0.7584361279531675,0.98987385908313,0.7670275338845793,0.9899612892344912,0.7596466759646676,0.9897480772219568,0.7576254785645168,0.989620452340344,0.7483145137941019,0.9904144571603798,0.7551731374606505,0.9893259345557517,0.7593171638637707
num_access_files,is_host_login,dst_bytes,dst_bytes,"['duration', 'dst_host_srv_rerror_rate', 'dst_host_same_src_port_rate', 'dst_host_count', 'dst_host_srv_serror_rate', 'srv_count', 'same_srv_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'num_access_files', 'src_bytes', 'logged_in', 'num_compromised', 'dst_host_srv_diff_host_rate', 'hot', 'wrong_fragment', 'is_host_login', 'dst_bytes', 'count', 'dst_host_same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'dst_host_same_srv_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'dst_bytes', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['duration', 'src_bytes', 'dst_bytes', 'wrong_fragment', 'hot', 'logged_in', 'num_compromised', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",wrong_fragment,0.9472798994259675,0.7457333663121445,0.9459977648955353,0.7508311170212766,0.9472651756802465,0.7457333663121445,0.9472798994259675,0.7457333663121445,0.9472916274481209,0.7456411524669223,0.9460288878269518,0.7508311170212766,0.9472798994259675,0.7457333663121445,0.9472504448097568,0.7457333663121445,0.9906284338506206,0.778292905041808,0.9903152659218943,0.7834836339345359,0.9906284338506206,0.7783573439311143,0.9906284338506206,0.778292905041808,0.9905471463922056,0.781242225723526,0.990573639424078,0.7864406779661017,0.9906134606152582,0.7783573439311143,0.9906284338506206,0.778292905041808,0.9902356950845241,0.7619894933062193,0.9897122963643626,0.7562961719274681,0.9904426701505864,0.7600640053899277,0.9900816183159797,0.7619128370357809,0.9896638513417478,0.7600793684299405,0.9899528262639002,0.7547703180212015,0.989723943455582,0.7570797391121397,0.9892146325573009,0.7562000840689365
num_compromised,num_access_files,num_failed_logins,num_failed_logins,"['duration', 'dst_host_srv_rerror_rate', 'dst_host_same_src_port_rate', 'num_failed_logins', 'dst_host_count', 'dst_host_srv_serror_rate', 'srv_count', 'same_srv_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'num_access_files', 'src_bytes', 'logged_in', 'num_compromised', 'dst_host_srv_diff_host_rate', 'hot', 'wrong_fragment', 'is_host_login', 'dst_bytes', 'count', 'dst_host_same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'dst_host_same_srv_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'num_compromised', 'dst_bytes', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['duration', 'src_bytes', 'dst_bytes', 'wrong_fragment', 'hot', 'logged_in', 'num_compromised', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",num_failed_logins,0.9472364640447862,0.7457641093292658,0.9461214264667446,0.7508623197440053,0.9472900521306465,0.7454552949420833,0.9472621725891356,0.7454552949420833,0.947293857650307,0.7454552949420833,0.9460367046923617,0.7508311170212766,0.9472798994259675,0.7457333663121445,0.9473125448544671,0.7454762788013684,0.9905309477848745,0.7783573439311143,0.9903451431925351,0.7845780308104487,0.9906210897721721,0.7837522889961711,0.9906210897721721,0.7837522889961711,0.9907075102818721,0.7846634715565743,0.9903002906140916,0.7834836339345359,0.9906134606152582,0.7783573439311143,0.9906210897721721,0.7838827838827839,0.9903358025055151,0.7519155884939078,0.9901353755593973,0.7500618454687886,0.9898647298197725,0.7528663486484224,0.9899564969791641,0.7593022764708367,0.990334983508031,0.7757753021635337,0.9901399075641301,0.7551563539587491,0.9904465868748623,0.7580604427982154,0.9901815261867661,0.7562827774281519
num_file_creations,su_attempted,num_file_creations,num_file_creations,"['duration', 'dst_host_srv_rerror_rate', 'dst_host_same_src_port_rate', 'num_failed_logins', 'dst_host_count', 'dst_host_srv_serror_rate', 'srv_count', 'same_srv_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'num_access_files', 'src_bytes', 'logged_in', 'num_compromised', 'dst_host_srv_diff_host_rate', 'hot', 'su_attempted', 'wrong_fragment', 'num_file_creations', 'is_host_login', 'dst_bytes', 'count', 'dst_host_same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'dst_host_same_srv_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'num_compromised', 'dst_bytes', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['duration', 'src_bytes', 'dst_bytes', 'wrong_fragment', 'hot', 'logged_in', 'num_compromised', 'num_file_creations', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",num_file_creations,0.9473302933866711,0.7456718878812861,0.9461813443802789,0.7509559434746468,0.9473854888737285,0.7454148291637472,0.9473692166316996,0.745384108143752,0.9474637357127035,0.7453533896558829,0.9460367046923617,0.7508311170212766,0.9473723015447131,0.7456313880646224,0.9473762263820957,0.7454148291637472,0.9905309477848745,0.7783573439311143,0.9903601174653198,0.7845780308104487,0.9907758151968931,0.7794561933534743,0.9907758151968931,0.7794239364343651,0.990724268345307,0.7819486498817869,0.9903002906140916,0.7834836339345359,0.9906111097317215,0.7824099089737728,0.9907758151968931,0.7794239364343651,0.9907731352517052,0.752720450281426,0.9895070978319085,0.7616442967139311,0.990297215250601,0.7533907201343691,0.9902634115297622,0.7675151102409127,0.9905058658320792,0.7570940675464858,0.9897537680319222,0.7577077747989276,0.9902747507221656,0.7537570313155906,0.990300020732168,0.75682726698927
num_failed_logins,num_shells,root_shell,root_shell,"['num_shells', 'duration', 'dst_host_srv_rerror_rate', 'dst_host_same_src_port_rate', 'num_failed_logins', 'dst_host_count', 'dst_host_srv_serror_rate', 'srv_count', 'same_srv_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'num_access_files', 'src_bytes', 'root_shell', 'logged_in', 'num_compromised', 'dst_host_srv_diff_host_rate', 'hot', 'su_attempted', 'wrong_fragment', 'num_file_creations', 'is_host_login', 'dst_bytes', 'count', 'dst_host_same_srv_rate', 'srv_diff_host_rate']","['dst_host_same_src_port_rate', 'src_bytes', 'dst_host_same_srv_rate', 'logged_in', 'dst_host_count', 'dst_host_srv_diff_host_rate', 'dst_host_srv_serror_rate', 'srv_count', 'num_compromised', 'dst_bytes', 'hot', 'duration', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_srv_rerror_rate', 'wrong_fragment', 'same_srv_rate', 'srv_diff_host_rate']","['duration', 'src_bytes', 'dst_bytes', 'wrong_fragment', 'hot', 'num_failed_logins', 'logged_in', 'num_compromised', 'num_file_creations', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",num_shells,0.9473156211993986,0.7456718878812861,0.9461658680773603,0.7509871565734236,0.9474055977663216,0.7455587156341454,0.947407165271764,0.7455894476504535,0.9474987181075802,0.7455152789805766,0.9460367046923617,0.7508311170212766,0.9474002170910234,0.7454148291637472,0.9474242513118734,0.7455377385712518,0.9904992695453758,0.781242225723526,0.9902922749052031,0.7835318704284222,0.9905021043644935,0.7826629507923962,0.9904946154646721,0.7827280668913016,0.990736805537294,0.7811553933562808,0.9903002906140916,0.7834836339345359,0.99076847554106,0.7794561933534743,0.9906279354717522,0.7832010966643128,0.9901119711952274,0.7590300580954786,0.990342787820663,0.7588183235703148,0.9906661108568089,0.7638352911242102,0.9898218005723611,0.7580651963058239,0.9903114245510531,0.7531642925769666,0.9900897531085523,0.7566641597727083,0.9904213820009508,0.755704416998116,0.9903494240666688,0.7624262489918927
num_shells,root_shell,num_access_files,num_access_files,"['num_shells', 'duration', 'dst_host_srv_rerror_rate', 'dst_host_same_src_port_rate', 'num_failed_logins', 'dst_host_count', 'dst_host_srv_serror_rate', 'srv_count', 'same_srv_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'num_access_files', 'src_bytes', 'root_shell', 'logged_in', 'num_compromised', 'dst_host_srv_diff_host_rate', 'hot', 'su_attempted', 'wrong_fragment', 'num_file_creations', 'is_host_login', 'dst_bytes', 'count', 'dst_host_same_srv_rate', 'srv_diff_host_rate']","['duration', 'dst_host_srv_rerror_rate', 'dst_host_same_src_port_rate', 'dst_host_count', 'dst_host_srv_serror_rate', 'srv_count', 'same_srv_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate', 'num_access_files', 'src_bytes', 'logged_in', 'num_compromised', 'dst_host_srv_diff_host_rate', 'hot', 'wrong_fragment', 'dst_bytes', 'dst_host_same_srv_rate', 'srv_diff_host_rate']","['duration', 'src_bytes', 'dst_bytes', 'wrong_fragment', 'hot', 'num_failed_logins', 'logged_in', 'num_compromised', 'root_shell', 'num_file_creations', 'num_access_files', 'count', 'srv_count', 'dst_host_srv_serror_rate', 'dst_host_srv_rerror_rate', 'same_srv_rate', 'diff_srv_rate', 'srv_diff_host_rate', 'dst_host_count', 'dst_host_same_srv_rate', 'dst_host_diff_srv_rate', 'dst_host_same_src_port_rate', 'dst_host_srv_diff_host_rate']",num_access_files,0.9473303519018682,0.745702625829589,0.9461998621787957,0.7509043283023574,0.9473668201840695,0.7453114051358146,0.9473513171063075,0.745249969088736,0.9474987181075802,0.7455152789805766,0.946151872080265,0.7508311170212766,0.9473901482205365,0.745249969088736,0.9474079506600885,0.745384108143752,0.9905741177533713,0.7804898263644274,0.9903800473150159,0.7849943540629836,0.9907036055820442,0.7816053789325144,0.9906959675948146,0.7815729404440757,0.990736805537294,0.7811553933562808,0.9903451431925351,0.7845780308104487,0.9907036044541858,0.7815729404440757,0.990546000984272,0.7810100842428518,0.9900835882259029,0.7567909566391092,0.9903364003913376,0.7588777219430485,0.9901599490876899,0.7541272102572697,0.9897567264673202,0.7580828731610673,0.9903201871837526,0.7583206622740327,0.9903362882483251,0.7513170448417471,0.990288951608323,0.7545710562817872,0.9903863879767858,0.7612249208025342
